,ags2,ags5,date,displayed_short_time_work_companies,displayed_short_time_work_people,employees_social_security_at_residence,employees_social_security_at_residenceemployees_social_security_at_work,realized_short_time_work_companies,realized_short_time_work_people,registerd_jobs,underemployment_without_short_time _work,unemployed,unemployment_benefit_entitled,unemployment_benefit_recipients,unemployment_rate
4707,07,07331,2019-04-01,,,,,,,1132.0,3771.0,2570.0,5615.0,1084.0,3.6
4708,07,07331,2019-05-01,,,,,,,1071.0,3722.0,2546.0,5618.0,1055.0,3.5
4709,07,07331,2019-06-01,,,30091.0,53123.0,,,1082.0,3636.0,2487.0,5601.0,1034.0,3.4
4710,07,07331,2019-07-01,,,,,,,1065.0,3745.0,2689.0,5575.0,1155.0,3.7
4711,07,07331,2019-08-01,,,,,,,1125.0,3720.0,2677.0,5531.0,1141.0,3.7
4712,07,07331,2019-09-01,,,30604.0,54149.0,,,1239.0,3632.0,2514.0,5511.0,1086.0,3.5
4713,07,07331,2019-10-01,,,,,,,1220.0,3557.0,2520.0,5529.0,1057.0,3.5
4714,07,07331,2019-11-01,,,,,,,1179.0,3575.0,2532.0,5452.0,1069.0,3.5
4715,07,07331,2019-12-01,,,,,,,1108.0,3659.0,2576.0,5431.0,1137.0,3.6
4716,07,07331,2020-01-01,0.0,0.0,,,3.0,91.0,1067.0,3909.0,2887.0,,1349.0,4.0
4717,07,07331,2020-02-01,0.0,0.0,,,3.0,85.0,1006.0,3863.0,2747.0,5502.0,1299.0,3.8
4718,07,07331,2020-03-01,43.0,629.0,30303.0,53439.0,352.0,1518.0,966.0,3822.0,2703.0,5615.0,1312.0,3.7
4719,07,07331,2020-04-01,853.0,7344.0,,,661.0,4092.0,895.0,4105.0,3140.0,5846.0,1489.0,4.4
4720,07,07331,2020-05-01,48.0,204.0,,,567.0,3714.0,913.0,4274.0,3317.0,5901.0,1565.0,4.6
4721,07,07331,2020-06-01,17.0,107.0,30130.0,53068.0,416.0,2707.0,904.0,4337.0,3384.0,5904.0,1600.0,4.7
4722,07,07331,2020-07-01,23.0,239.0,,,347.0,2330.0,967.0,4423.0,3508.0,5798.0,1722.0,4.8
4723,07,07331,2020-08-01,9.0,92.0,,,305.0,2045.0,935.0,4487.0,3597.0,5778.0,1753.0,5.0
4724,07,07331,2020-09-01,7.0,25.0,30503.0,54081.0,255.0,1840.0,926.0,4340.0,3409.0,5624.0,1649.0,4.7
4725,07,07331,2020-10-01,3.0,9.0,,,241.0,1803.0,981.0,4279.0,3322.0,5568.0,1597.0,4.6
4726,07,07331,2020-11-01,76.0,437.0,,,,,1032.0,4204.0,3177.0,5543.0,1603.0,4.4
4727,07,07331,2020-12-01,80.0,389.0,,,,,1053.0,4155.0,3168.0,5553.0,1643.0,4.4
4728,07,07331,2021-01-01,60.0,246.0,,,,,964.0,,3592.0,5594.0,,4.9
4729,07,07331,2021-02-01,33.0,195.0,,,,,987.0,,3634.0,5680.5061428,,5.0
4730,07,07331,2021-03-01,15.0,67.0,,,,,998.0,,3495.0,5696.4999898,,4.8
4731,07,07331,2021-04-01,11.0,98.0,,,,,999.0,,3415.0,5662.9065828,,4.7
4732,07,07332,2019-01-01,,,,,,,941.0,3571.0,2640.0,4997.0,1185.0,3.7
4733,07,07332,2019-02-01,,,,,,,981.0,3554.0,2541.0,5026.0,1197.0,3.5
4734,07,07332,2019-03-01,,,32368.0,52355.0,,,926.0,3460.0,2453.0,5004.0,1095.0,3.4
4735,07,07332,2019-04-01,,,,,,,888.0,3465.0,2452.0,4957.0,1063.0,3.4
4736,07,07332,2019-05-01,,,,,,,905.0,3475.0,2484.0,4920.0,1006.0,3.4
4737,07,07332,2019-06-01,,,32431.0,52526.0,,,870.0,3482.0,2538.0,4875.0,1017.0,3.5
4738,07,07332,2019-07-01,,,,,,,873.0,3587.0,2678.0,4862.0,1129.0,3.7
4739,07,07332,2019-08-01,,,,,,,939.0,3568.0,2657.0,4784.0,1075.0,3.7
4740,07,07332,2019-09-01,,,33036.0,53238.0,,,948.0,3468.0,2561.0,4754.0,1047.0,3.5
4741,07,07332,2019-10-01,,,,,,,910.0,3477.0,2570.0,4697.0,1038.0,3.5
4742,07,07332,2019-11-01,,,,,,,882.0,3456.0,2505.0,4683.0,1074.0,3.5
4743,07,07332,2019-12-01,,,,,,,845.0,3496.0,2533.0,4667.0,1143.0,3.5
4744,07,07332,2020-01-01,0.0,0.0,,,4.0,32.0,828.0,3749.0,2888.0,,1311.0,4.0
4745,07,07332,2020-02-01,0.0,0.0,,,3.0,27.0,833.0,3737.0,2823.0,4679.0,1330.0,3.9
4746,07,07332,2020-03-01,142.0,2035.0,32294.0,52650.0,555.0,2455.0,799.0,3668.0,2730.0,4754.0,1299.0,3.8
4747,07,07332,2020-04-01,1069.0,6648.0,,,975.0,5007.0,719.0,3895.0,3075.0,5024.0,1446.0,4.2
4748,07,07332,2020-05-01,102.0,816.0,,,860.0,4296.0,699.0,4092.0,3319.0,5130.0,1581.0,4.6
4749,07,07332,2020-06-01,22.0,582.0,32118.0,52339.0,592.0,3245.0,657.0,4139.0,3348.0,5112.0,1626.0,4.6
4750,07,07332,2020-07-01,14.0,127.0,,,454.0,2419.0,669.0,4204.0,3426.0,5054.0,1755.0,4.7
4751,07,07332,2020-08-01,5.0,34.0,,,389.0,1938.0,709.0,4214.0,3432.0,5030.0,1765.0,4.7
4752,07,07332,2020-09-01,6.0,58.0,32778.0,53078.0,316.0,1529.0,725.0,4097.0,3266.0,4982.0,1693.0,4.5
4753,07,07332,2020-10-01,12.0,62.0,,,279.0,1395.0,725.0,4010.0,3201.0,4776.0,1639.0,4.4
4754,07,07332,2020-11-01,185.0,1360.0,,,,,719.0,3970.0,3146.0,4769.0,1631.0,4.3
4755,07,07332,2020-12-01,107.0,596.0,,,,,658.0,4030.0,3221.0,4805.0,1656.0,4.4
4756,07,07332,2021-01-01,107.0,482.0,,,,,713.0,,3418.0,4769.0,,4.7
4757,07,07332,2021-02-01,48.0,214.0,,,,,808.0,,3392.0,4834.014313,,4.7
4758,07,07332,2021-03-01,27.0,86.0,,,,,798.0,,3364.0,4824.4230439,,4.6
4759,07,07332,2021-04-01,12.0,140.0,,,,,775.0,,3290.0,4852.6561827,,4.5
4760,07,07333,2019-01-01,,,,,,,823.0,2602.0,2005.0,3470.0,800.0,4.8
4761,07,07333,2019-02-01,,,,,,,816.0,2695.0,2049.0,3496.0,829.0,4.9
4762,07,07333,2019-03-01,,,22277.0,30201.0,,,854.0,2599.0,1922.0,3476.0,792.0,4.6
4763,07,07333,2019-04-01,,,,,,,811.0,2588.0,1893.0,3477.0,736.0,4.5
4764,07,07333,2019-05-01,,,,,,,816.0,2558.0,1872.0,3439.0,725.0,4.5
4765,07,07333,2019-06-01,,,22160.0,30269.0,,,803.0,2520.0,1867.0,3346.0,745.0,4.5
4766,07,07333,2019-07-01,,,,,,,808.0,2524.0,1973.0,3309.0,768.0,4.7
4767,07,07333,2019-08-01,,,,,,,740.0,2516.0,1971.0,3241.0,748.0,4.7
4768,07,07333,2019-09-01,,,22347.0,30742.0,,,707.0,2496.0,1908.0,3231.0,756.0,4.6
4769,07,07333,2019-10-01,,,,,,,704.0,2532.0,1941.0,3220.0,779.0,4.7
4770,07,07333,2019-11-01,,,,,,,643.0,2502.0,1896.0,3211.0,789.0,4.5
4771,07,07333,2019-12-01,,,,,,,649.0,2565.0,1981.0,3196.0,851.0,4.7
4772,07,07333,2020-01-01,0.0,0.0,,,4.0,35.0,570.0,2712.0,2150.0,,957.0,5.2
4773,07,07333,2020-02-01,3.0,134.0,,,5.0,49.0,553.0,2741.0,2163.0,3205.0,957.0,5.2
4774,07,07333,2020-03-01,221.0,5822.0,21757.0,30323.0,219.0,2982.0,562.0,2695.0,2070.0,3284.0,937.0,5.0
4775,07,07333,2020-04-01,305.0,2517.0,,,403.0,5024.0,539.0,2897.0,2361.0,3393.0,1046.0,5.7
4776,07,07333,2020-05-01,42.0,591.0,,,372.0,5313.0,496.0,3002.0,2487.0,3468.0,1122.0,6.0
4777,07,07333,2020-06-01,15.0,97.0,21389.0,30051.0,294.0,3422.0,476.0,2979.0,2483.0,3445.0,1130.0,5.9
4778,07,07333,2020-07-01,5.0,14.0,,,244.0,3233.0,502.0,3020.0,2517.0,3453.0,1185.0,6.0
4779,07,07333,2020-08-01,5.0,20.0,,,218.0,2379.0,518.0,3038.0,2600.0,3431.0,1202.0,6.2
4780,07,07333,2020-09-01,5.0,67.0,21686.0,30600.0,193.0,1252.0,531.0,2947.0,2410.0,3346.0,1119.0,5.8
4781,07,07333,2020-10-01,3.0,46.0,,,177.0,1639.0,532.0,2868.0,2350.0,3240.0,1073.0,5.6
4782,07,07333,2020-11-01,33.0,374.0,,,,,520.0,2863.0,2342.0,3257.0,1077.0,5.6
4783,07,07333,2020-12-01,43.0,457.0,,,,,517.0,2889.0,2403.0,3241.0,1123.0,5.8
4784,07,07333,2021-01-01,49.0,274.0,,,,,515.0,,2587.0,3289.0,,6.2
4785,07,07333,2021-02-01,20.0,164.0,,,,,529.0,,2573.0,3328.7151732,,6.2
4786,07,07333,2021-03-01,9.0,63.0,,,,,537.0,,2500.0,3345.5463884,,6.0
4787,07,07333,2021-04-01,7.0,60.0,,,,,552.0,,2467.0,3370.0878427,,5.9
4788,07,07334,2019-01-01,,,,,,,1069.0,4143.0,3007.0,5901.0,1332.0,4.0
4789,07,07334,2019-02-01,,,,,,,1060.0,4101.0,2865.0,5903.0,1309.0,3.9
4790,07,07334,2019-03-01,,,45374.0,54759.0,,,1145.0,4099.0,2896.0,5841.0,1294.0,3.9
4791,07,07334,2019-04-01,,,,,,,1174.0,4078.0,2805.0,5785.0,1214.0,3.8
4792,07,07334,2019-05-01,,,,,,,1120.0,3997.0,2756.0,5735.0,1200.0,3.7
4793,07,07334,2019-06-01,,,46072.0,54956.0,,,1118.0,3904.0,2744.0,5644.0,1188.0,3.7
4794,07,07334,2019-07-01,,,,,,,1140.0,4008.0,2891.0,5592.0,1270.0,3.9
4795,07,07334,2019-08-01,,,,,,,1106.0,3932.0,2856.0,5519.0,1219.0,3.8
4796,07,07334,2019-09-01,,,47037.0,55977.0,,,1087.0,3876.0,2778.0,5498.0,1201.0,3.7
4797,07,07334,2019-10-01,,,,,,,1061.0,3899.0,2779.0,5496.0,1193.0,3.7
4798,07,07334,2019-11-01,,,,,,,1176.0,3973.0,2789.0,5422.0,1280.0,3.7
4799,07,07334,2019-12-01,,,,,,,1220.0,4005.0,2824.0,5421.0,1325.0,3.8
4800,07,07334,2020-01-01,0.0,0.0,,,3.0,120.0,1074.0,4235.0,3169.0,,1483.0,4.2
4801,07,07334,2020-02-01,0.0,0.0,,,0.0,0.0,1155.0,4221.0,3062.0,5501.0,1448.0,4.1
4802,07,07334,2020-03-01,96.0,1449.0,45768.0,55156.0,433.0,2352.0,1040.0,4085.0,2938.0,5582.0,1420.0,3.9
4803,07,07334,2020-04-01,862.0,18574.0,,,763.0,15905.0,940.0,4418.0,3399.0,5789.0,1574.0,4.6
4804,07,07334,2020-05-01,84.0,1353.0,,,659.0,15659.0,817.0,4601.0,3579.0,5915.0,1687.0,4.8
4805,07,07334,2020-06-01,18.0,81.0,45273.0,54733.0,453.0,4173.0,789.0,4631.0,3623.0,5929.0,1740.0,4.8
4806,07,07334,2020-07-01,16.0,138.0,,,331.0,2681.0,815.0,4683.0,3643.0,5872.0,1821.0,4.9
4807,07,07334,2020-08-01,0.0,0.0,,,265.0,1828.0,780.0,4668.0,3681.0,5824.0,1866.0,4.9
4808,07,07334,2020-09-01,9.0,70.0,45831.0,55496.0,225.0,1589.0,770.0,4468.0,3440.0,5657.0,1725.0,4.6
4809,07,07334,2020-10-01,5.0,17.0,,,198.0,1257.0,797.0,4372.0,3324.0,5527.0,1673.0,4.4
4810,07,07334,2020-11-01,119.0,1048.0,,,,,863.0,4370.0,3260.0,5547.0,1671.0,4.4
4811,07,07334,2020-12-01,79.0,530.0,,,,,819.0,4387.0,3307.0,5565.0,1693.0,4.4
4812,07,07334,2021-01-01,75.0,441.0,,,,,830.0,,3637.0,5584.0,,4.9
4813,07,07334,2021-02-01,41.0,355.0,,,,,905.0,,3544.0,5596.9079433,,4.7
4814,07,07334,2021-03-01,16.0,142.0,,,,,962.0,,3389.0,5591.2971738,,4.5
4815,07,07334,2021-04-01,10.0,88.0,,,,,970.0,,3306.0,5638.7140289,,4.4
4816,07,07335,2019-01-01,,,,,,,948.0,3515.0,2738.0,5255.0,1050.0,4.8
4817,07,07335,2019-02-01,,,,,,,911.0,3579.0,2731.0,5277.0,1063.0,4.8
4818,07,07335,2019-03-01,,,25559.0,40486.0,,,896.0,3576.0,2696.0,5329.0,1034.0,4.7
4819,07,07335,2019-04-01,,,,,,,895.0,3610.0,2725.0,5321.0,1020.0,4.8
4820,07,07335,2019-05-01,,,,,,,905.0,3534.0,2730.0,5242.0,1008.0,4.8
4821,07,07335,2019-06-01,,,25677.0,40381.0,,,903.0,3517.0,2697.0,5145.0,1030.0,4.7
4822,07,07335,2019-07-01,,,,,,,898.0,3710.0,2875.0,5131.0,1177.0,5.0
4823,07,07335,2019-08-01,,,,,,,896.0,3669.0,2844.0,5110.0,1111.0,5.0
4824,07,07335,2019-09-01,,,26415.0,41172.0,,,1032.0,3555.0,2722.0,5029.0,1050.0,4.8
4825,07,07335,2019-10-01,,,,,,,978.0,3550.0,2643.0,5002.0,1015.0,4.6
4826,07,07335,2019-11-01,,,,,,,1019.0,3555.0,2618.0,5001.0,999.0,4.6
4827,07,07335,2019-12-01,,,,,,,995.0,3550.0,2663.0,4997.0,1030.0,4.7
4828,07,07335,2020-01-01,3.0,56.0,,,5.0,211.0,896.0,3692.0,2848.0,,1171.0,5.0
4829,07,07335,2020-02-01,0.0,0.0,,,7.0,164.0,905.0,3702.0,2805.0,4964.0,1160.0,4.9
4830,07,07335,2020-03-01,427.0,4337.0,26249.0,40725.0,400.0,1999.0,917.0,3672.0,2748.0,4980.0,1121.0,4.8
4831,07,07335,2020-04-01,522.0,4351.0,,,674.0,3666.0,859.0,3891.0,3127.0,5121.0,1207.0,5.5
4832,07,07335,2020-05-01,45.0,368.0,,,581.0,3380.0,811.0,4036.0,3328.0,5112.0,1314.0,5.8
4833,07,07335,2020-06-01,21.0,58.0,25929.0,40197.0,416.0,2497.0,805.0,4085.0,3337.0,5127.0,1395.0,5.9
4834,07,07335,2020-07-01,7.0,158.0,,,349.0,2013.0,814.0,4183.0,3425.0,5049.0,1499.0,6.0
4835,07,07335,2020-08-01,4.0,8.0,,,295.0,1690.0,836.0,4176.0,3451.0,4972.0,1548.0,6.1
4836,07,07335,2020-09-01,4.0,52.0,26272.0,40788.0,259.0,1472.0,845.0,3982.0,3157.0,4903.0,1449.0,5.5
4837,07,07335,2020-10-01,3.0,18.0,,,248.0,1307.0,868.0,3895.0,3086.0,4868.0,1390.0,5.4
4838,07,07335,2020-11-01,64.0,453.0,,,,,824.0,3864.0,3027.0,4827.0,1366.0,5.3
4839,07,07335,2020-12-01,54.0,459.0,,,,,780.0,3803.0,3002.0,4880.0,1359.0,5.3
4840,07,07335,2021-01-01,93.0,679.0,,,,,763.0,,3198.0,4867.0,,5.6
4841,07,07335,2021-02-01,31.0,375.0,,,,,784.0,,3244.0,4947.8308762,,5.7
4842,07,07335,2021-03-01,7.0,58.0,,,,,854.0,,3207.0,4899.7271356,,5.6
4843,07,07335,2021-04-01,4.0,36.0,,,,,930.0,,3126.0,4902.103988,,5.5
4844,07,07336,2019-01-01,,,,,,,352.0,2331.0,1616.0,3685.0,814.0,4.3
4845,07,07336,2019-02-01,,,,,,,436.0,2344.0,1636.0,3616.0,818.0,4.3
4846,07,07336,2019-03-01,,,12582.0,27035.0,,,449.0,2392.0,1635.0,3621.0,776.0,4.3
4847,07,07336,2019-04-01,,,,,,,448.0,2322.0,1579.0,3562.0,753.0,4.2
4848,07,07336,2019-05-01,,,,,,,456.0,2316.0,1569.0,3507.0,748.0,4.2
4849,07,07336,2019-06-01,,,12478.0,26899.0,,,434.0,2338.0,1607.0,3506.0,774.0,4.3
4850,07,07336,2019-07-01,,,,,,,448.0,2419.0,1650.0,3431.0,802.0,4.4
4851,07,07336,2019-08-01,,,,,,,419.0,2346.0,1599.0,3417.0,811.0,4.2
4852,07,07336,2019-09-01,,,12697.0,27280.0,,,440.0,2387.0,1566.0,3370.0,755.0,4.1
4853,07,07336,2019-10-01,,,,,,,440.0,2339.0,1540.0,3356.0,746.0,4.1
4854,07,07336,2019-11-01,,,,,,,426.0,2435.0,1523.0,3320.0,742.0,4.0
4855,07,07336,2019-12-01,,,,,,,419.0,2448.0,1549.0,3271.0,758.0,4.1
4856,07,07336,2020-01-01,0.0,0.0,,,0.0,0.0,400.0,2444.0,1625.0,,824.0,4.3
4857,07,07336,2020-02-01,0.0,0.0,,,3.0,153.0,394.0,2535.0,1684.0,3296.0,863.0,4.5
4858,07,07336,2020-03-01,208.0,1463.0,12366.0,26988.0,197.0,819.0,375.0,2575.0,1627.0,3355.0,845.0,4.3
4859,07,07336,2020-04-01,236.0,2052.0,,,344.0,1547.0,348.0,2637.0,1717.0,3498.0,886.0,4.5
4860,07,07336,2020-05-01,24.0,111.0,,,295.0,1365.0,325.0,2668.0,1815.0,3503.0,943.0,4.8
4861,07,07336,2020-06-01,3.0,17.0,12365.0,26613.0,220.0,1061.0,359.0,2584.0,1840.0,3511.0,961.0,4.9
4862,07,07336,2020-07-01,0.0,0.0,,,171.0,801.0,402.0,2663.0,1932.0,3490.0,1044.0,5.2
4863,07,07336,2020-08-01,3.0,281.0,,,156.0,1223.0,394.0,2688.0,1970.0,3454.0,1077.0,5.3
4864,07,07336,2020-09-01,7.0,844.0,12702.0,26929.0,137.0,1325.0,382.0,2554.0,1839.0,3429.0,1009.0,4.9
4865,07,07336,2020-10-01,0.0,0.0,,,121.0,1177.0,398.0,2525.0,1803.0,3321.0,978.0,4.8
4866,07,07336,2020-11-01,42.0,509.0,,,,,404.0,2533.0,1790.0,3289.0,989.0,4.8
4867,07,07336,2020-12-01,38.0,355.0,,,,,374.0,2515.0,1769.0,3254.0,984.0,4.7
4868,07,07336,2021-01-01,47.0,388.0,,,,,400.0,,1851.0,3263.0,,4.9
4869,07,07336,2021-02-01,16.0,138.0,,,,,393.0,,1920.0,3264.1566081,,5.1
4870,07,07336,2021-03-01,5.0,39.0,,,,,377.0,,1845.0,3264.1951534,,4.9
4871,07,07336,2021-04-01,0.0,0.0,,,,,361.0,,1767.0,3290.0286844,,4.7
4872,07,07337,2019-01-01,,,,,,,883.0,3066.0,2312.0,4295.0,993.0,3.7
4873,07,07337,2019-02-01,,,,,,,943.0,2999.0,2233.0,4283.0,980.0,3.6
4874,07,07337,2019-03-01,,,31379.0,43642.0,,,980.0,2973.0,2187.0,4280.0,944.0,3.5
4875,07,07337,2019-04-01,,,,,,,1016.0,2979.0,2183.0,4294.0,892.0,3.5
4876,07,07337,2019-05-01,,,,,,,994.0,2924.0,2174.0,4258.0,854.0,3.5
4877,07,07337,2019-06-01,,,31611.0,43714.0,,,993.0,2869.0,2152.0,4257.0,865.0,3.5
4878,07,07337,2019-07-01,,,,,,,1064.0,2927.0,2257.0,4177.0,944.0,3.7
4879,07,07337,2019-08-01,,,,,,,1030.0,2945.0,2266.0,4175.0,939.0,3.7
4880,07,07337,2019-09-01,,,32123.0,44305.0,,,1064.0,2865.0,2132.0,4096.0,902.0,3.5
4881,07,07337,2019-10-01,,,,,,,1057.0,2811.0,2076.0,4051.0,837.0,3.4
4882,07,07337,2019-11-01,,,,,,,1056.0,2857.0,2089.0,4046.0,886.0,3.4
4883,07,07337,2019-12-01,,,,,,,1011.0,2902.0,2129.0,4059.0,922.0,3.5
4884,07,07337,2020-01-01,0.0,0.0,,,0.0,0.0,902.0,3202.0,2452.0,,1131.0,4.0
4885,07,07337,2020-02-01,0.0,0.0,,,0.0,0.0,908.0,3175.0,2376.0,4086.0,1139.0,3.9
4886,07,07337,2020-03-01,124.0,2291.0,31909.0,43709.0,437.0,2330.0,923.0,3131.0,2349.0,4187.0,1121.0,3.8
4887,07,07337,2020-04-01,846.0,7489.0,,,750.0,5791.0,888.0,3408.0,2703.0,4375.0,1288.0,4.4
4888,07,07337,2020-05-01,60.0,601.0,,,635.0,5427.0,811.0,3506.0,2839.0,4432.0,1367.0,4.6
4889,07,07337,2020-06-01,31.0,307.0,31734.0,43328.0,420.0,3760.0,752.0,3530.0,2868.0,4400.0,1401.0,4.6
4890,07,07337,2020-07-01,16.0,719.0,,,317.0,2825.0,804.0,3576.0,2920.0,4405.0,1439.0,4.7
4891,07,07337,2020-08-01,8.0,96.0,,,269.0,2225.0,822.0,3591.0,2966.0,4387.0,1454.0,4.8
4892,07,07337,2020-09-01,8.0,58.0,32189.0,43980.0,217.0,1614.0,909.0,3484.0,2847.0,4268.0,1398.0,4.6
4893,07,07337,2020-10-01,8.0,40.0,,,187.0,1385.0,876.0,3409.0,2740.0,4199.0,1340.0,4.4
4894,07,07337,2020-11-01,157.0,1454.0,,,,,899.0,3325.0,2642.0,4241.0,1349.0,4.3
4895,07,07337,2020-12-01,97.0,575.0,,,,,849.0,3303.0,2629.0,4231.0,1336.0,4.2
4896,07,07337,2021-01-01,80.0,453.0,,,,,877.0,,2882.0,4299.0,,4.7
4897,07,07337,2021-02-01,34.0,127.0,,,,,910.0,,2981.0,4393.0650943,,4.8
4898,07,07337,2021-03-01,26.0,630.0,,,,,877.0,,2878.0,4406.063805,,4.6
4899,07,07337,2021-04-01,13.0,98.0,,,,,920.0,,2774.0,4467.1613349,,4.5
4900,07,07338,2019-01-01,,,,,,,771.0,4008.0,3088.0,4999.0,1411.0,3.5
4901,07,07338,2019-02-01,,,,,,,766.0,3974.0,3019.0,5051.0,1411.0,3.4
4902,07,07338,2019-03-01,,,28229.0,64220.0,,,774.0,3949.0,2973.0,5070.0,1361.0,3.4
4903,07,07338,2019-04-01,,,,,,,815.0,3884.0,2880.0,5040.0,1320.0,3.3
4904,07,07338,2019-05-01,,,,,,,791.0,3966.0,2995.0,5025.0,1276.0,3.4
4905,07,07338,2019-06-01,,,28555.0,64248.0,,,788.0,3984.0,3024.0,5056.0,1323.0,3.4
4906,07,07338,2019-07-01,,,,,,,752.0,4052.0,3083.0,5046.0,1397.0,3.5
4907,07,07338,2019-08-01,,,,,,,720.0,4074.0,3124.0,5017.0,1368.0,3.6
4908,07,07338,2019-09-01,,,29509.0,65680.0,,,733.0,4053.0,3060.0,4969.0,1358.0,3.5
4909,07,07338,2019-10-01,,,,,,,711.0,4067.0,3012.0,4989.0,1307.0,3.4
4910,07,07338,2019-11-01,,,,,,,660.0,4015.0,2949.0,5008.0,1340.0,3.4
4911,07,07338,2019-12-01,,,,,,,578.0,4089.0,3058.0,5031.0,1413.0,3.5
4912,07,07338,2020-01-01,0.0,0.0,,,0.0,0.0,553.0,4285.0,3312.0,,1605.0,3.8
4913,07,07338,2020-02-01,0.0,0.0,,,0.0,0.0,515.0,4294.0,3302.0,5099.0,1598.0,3.8
4914,07,07338,2020-03-01,133.0,1643.0,28382.0,64198.0,383.0,1524.0,490.0,4201.0,3222.0,5210.0,1569.0,3.7
4915,07,07338,2020-04-01,785.0,5059.0,,,704.0,3115.0,416.0,4456.0,3637.0,5446.0,1703.0,4.1
4916,07,07338,2020-05-01,72.0,378.0,,,594.0,2712.0,378.0,4666.0,3888.0,5538.0,1833.0,4.3
4917,07,07338,2020-06-01,28.0,89.0,28470.0,63859.0,434.0,2003.0,379.0,4726.0,3948.0,5526.0,1882.0,4.4
4918,07,07338,2020-07-01,10.0,82.0,,,334.0,1512.0,382.0,4858.0,4070.0,5502.0,2000.0,4.5
4919,07,07338,2020-08-01,7.0,99.0,,,300.0,1205.0,397.0,4870.0,4113.0,5482.0,2060.0,4.6
4920,07,07338,2020-09-01,7.0,24.0,29130.0,64675.0,252.0,916.0,423.0,4830.0,4017.0,5428.0,2001.0,4.5
4921,07,07338,2020-10-01,8.0,79.0,,,231.0,861.0,448.0,4780.0,3910.0,5332.0,1951.0,4.3
4922,07,07338,2020-11-01,82.0,407.0,,,,,490.0,4740.0,3841.0,5322.0,1957.0,4.3
4923,07,07338,2020-12-01,84.0,436.0,,,,,491.0,4723.0,3831.0,5313.0,1963.0,4.3
4924,07,07338,2021-01-01,82.0,235.0,,,,,473.0,,4107.0,5426.0,,4.6
4925,07,07338,2021-02-01,32.0,169.0,,,,,468.0,,4160.0,5524.2882498,,4.6
4926,07,07338,2021-03-01,24.0,91.0,,,,,492.0,,4074.0,5607.6088382,,4.5
4927,07,07338,2021-04-01,10.0,59.0,,,,,523.0,,4082.0,5576.8580958,,4.5
4928,07,07339,2019-01-01,,,,,,,1346.0,5768.0,3984.0,8848.0,1666.0,3.4
4929,07,07339,2019-02-01,,,,,,,1426.0,5805.0,3930.0,8844.0,1679.0,3.4
4930,07,07339,2019-03-01,,,57038.0,85708.0,,,1390.0,5822.0,3962.0,8812.0,1553.0,3.4
4931,07,07339,2019-04-01,,,,,,,1366.0,5854.0,3970.0,8774.0,1535.0,3.4
4932,07,07339,2019-05-01,,,,,,,1401.0,5780.0,3919.0,8713.0,1462.0,3.3
4933,07,07339,2019-06-01,,,57507.0,85888.0,,,1468.0,5749.0,3905.0,8686.0,1532.0,3.3
4934,07,07339,2019-07-01,,,,,,,1455.0,5770.0,4130.0,8715.0,1660.0,3.5
4935,07,07339,2019-08-01,,,,,,,1481.0,5848.0,4263.0,8536.0,1676.0,3.6
4936,07,07339,2019-09-01,,,58500.0,87319.0,,,1493.0,5735.0,4106.0,8464.0,1650.0,3.5
4937,07,07339,2019-10-01,,,,,,,1423.0,5649.0,4012.0,8377.0,1588.0,3.4
4938,07,07339,2019-11-01,,,,,,,1364.0,5501.0,3897.0,8413.0,1550.0,3.3
4939,07,07339,2019-12-01,,,,,,,1256.0,5526.0,3923.0,8370.0,1607.0,3.3
4940,07,07339,2020-01-01,0.0,0.0,,,6.0,51.0,1175.0,5831.0,4299.0,,1796.0,3.6
4941,07,07339,2020-02-01,0.0,0.0,,,6.0,84.0,1209.0,5813.0,4230.0,8407.0,1805.0,3.6
4942,07,07339,2020-03-01,90.0,890.0,58242.0,86729.0,617.0,4350.0,1234.0,5700.0,4122.0,8630.0,1731.0,3.5
4943,07,07339,2020-04-01,1475.0,12765.0,,,1221.0,6583.0,967.0,6104.0,4730.0,8963.0,1959.0,4.0
4944,07,07339,2020-05-01,110.0,1179.0,,,1050.0,7396.0,960.0,6602.0,5309.0,9103.0,2111.0,4.5
4945,07,07339,2020-06-01,31.0,341.0,58115.0,85711.0,769.0,3693.0,990.0,6630.0,5338.0,9163.0,2213.0,4.5
4946,07,07339,2020-07-01,20.0,290.0,,,595.0,2695.0,1016.0,6766.0,5463.0,9151.0,2381.0,4.6
4947,07,07339,2020-08-01,15.0,284.0,,,494.0,1969.0,1093.0,6879.0,5531.0,9061.0,2422.0,4.7
4948,07,07339,2020-09-01,7.0,29.0,58709.0,86870.0,424.0,1927.0,1206.0,6666.0,5244.0,8869.0,2323.0,4.4
4949,07,07339,2020-10-01,12.0,122.0,,,399.0,1761.0,1333.0,6594.0,5094.0,8647.0,2306.0,4.3
4950,07,07339,2020-11-01,155.0,2843.0,,,,,1403.0,6595.0,5023.0,8610.0,2289.0,4.2
4951,07,07339,2020-12-01,169.0,1007.0,,,,,1354.0,6591.0,4954.0,8593.0,2271.0,4.2
4952,07,07339,2021-01-01,103.0,681.0,,,,,1339.0,,5363.0,8828.0,,4.5
4953,07,07339,2021-02-01,58.0,373.0,,,,,1286.0,,5344.0,8930.3911533,,4.5
4954,07,07339,2021-03-01,16.0,174.0,,,,,1373.0,,5125.0,8950.2735216,,4.3
