ags2,ags5,date,displayed_short_time_work_companies,displayed_short_time_work_people,employees_social_security_at_residence,employees_social_security_at_residenceemployees_social_security_at_work,realized_short_time_work_companies,realized_short_time_work_people,registerd_jobs,underemployment_without_short_time _work,unemployed,unemployment_benefit_entitled,unemployment_benefit_recipients,unemployment_rate
05,05370,2020-12-01,154.0,1164.0,,,,,1690.0,9861.0,7673.0,14354.0,3409.0,5.6
05,05370,2021-01-01,200.0,1962.0,,,,,1649.0,,8074.0,14554.0,,5.9
05,05370,2021-02-01,100.0,704.0,,,,,1643.0,,8156.0,14737.5852723,,6.0
05,05370,2021-03-01,28.0,247.0,,,,,1703.0,,7995.0,14844.3471149,,5.8
05,05370,2021-04-01,10.0,63.0,,,,,1709.0,,7931.0,14811.975085,,5.8
05,05374,2019-01-01,,,,,,,2602.0,9162.0,7134.0,14278.0,2609.0,4.8
05,05374,2019-02-01,,,,,,,2664.0,9247.0,7065.0,14356.0,2632.0,4.7
05,05374,2019-03-01,,,105953.0,109832.0,,,2709.0,9048.0,6879.0,14435.0,2448.0,4.6
05,05374,2019-04-01,,,,,,,2602.0,8974.0,6774.0,14335.0,2419.0,4.5
05,05374,2019-05-01,,,,,,,2600.0,9221.0,7092.0,14142.0,2342.0,4.7
05,05374,2019-06-01,,,105880.0,109632.0,,,2562.0,9418.0,7332.0,14005.0,2398.0,4.8
05,05374,2019-07-01,,,,,,,2477.0,9491.0,7471.0,13896.0,2598.0,4.9
05,05374,2019-08-01,,,,,,,2438.0,9696.0,7751.0,13790.0,2657.0,5.1
05,05374,2019-09-01,,,107584.0,111254.0,,,2524.0,9558.0,7484.0,13677.0,2580.0,4.9
05,05374,2019-10-01,,,,,,,2532.0,9579.0,7525.0,13705.0,2609.0,5.0
05,05374,2019-11-01,,,,,,,2400.0,9725.0,7566.0,13725.0,2708.0,5.0
05,05374,2019-12-01,,,,,,,2199.0,9894.0,7790.0,13683.0,2881.0,5.1
05,05374,2020-01-01,0.0,0.0,,,45.0,1010.0,2123.0,10239.0,8190.0,,3162.0,5.4
05,05374,2020-02-01,0.0,0.0,,,52.0,1096.0,2107.0,10193.0,8065.0,13710.0,3133.0,5.3
05,05374,2020-03-01,350.0,9400.0,106178.0,109903.0,968.0,8410.0,2149.0,10082.0,7883.0,13817.0,3030.0,5.2
05,05374,2020-04-01,2074.0,26415.0,,,1738.0,22282.0,1909.0,10583.0,8723.0,14079.0,3364.0,5.8
05,05374,2020-05-01,233.0,4826.0,,,1578.0,23414.0,1875.0,10996.0,9211.0,14215.0,3639.0,6.1
05,05374,2020-06-01,92.0,1321.0,104292.0,108415.0,1298.0,20455.0,1705.0,11269.0,9505.0,14294.0,3855.0,6.3
05,05374,2020-07-01,42.0,898.0,,,1020.0,14925.0,1623.0,11579.0,9851.0,14205.0,4148.0,6.5
05,05374,2020-08-01,40.0,903.0,,,910.0,14860.0,1719.0,11647.0,9988.0,14101.0,4220.0,6.6
05,05374,2020-09-01,29.0,338.0,105470.0,110258.0,834.0,11998.0,1747.0,11320.0,9667.0,13990.0,4057.0,6.4
05,05374,2020-10-01,23.0,343.0,,,783.0,9865.0,1771.0,11125.0,9465.0,13710.0,3913.0,6.2
05,05374,2020-11-01,174.0,1176.0,,,,,1817.0,10842.0,9129.0,13572.0,3751.0,6.0
05,05374,2020-12-01,163.0,1063.0,,,,,1799.0,10758.0,9049.0,13500.0,3710.0,6.0
05,05374,2021-01-01,248.0,1512.0,,,,,1729.0,,9366.0,13658.0,,6.2
05,05374,2021-02-01,146.0,1574.0,,,,,1898.0,,9292.0,13771.9772651,,6.1
05,05374,2021-03-01,52.0,360.0,,,,,2082.0,,8969.0,13819.2547404,,5.9
05,05374,2021-04-01,18.0,71.0,,,,,2194.0,,8742.0,13681.9525869,,5.8
05,05378,2019-01-01,,,,,,,1420.0,10244.0,7809.0,17117.0,2501.0,5.2
05,05378,2019-02-01,,,,,,,1476.0,10363.0,7771.0,17103.0,2510.0,5.2
05,05378,2019-03-01,,,75545.0,108097.0,,,1420.0,10211.0,7594.0,17163.0,2419.0,5.0
05,05378,2019-04-01,,,,,,,1425.0,10154.0,7514.0,17153.0,2431.0,5.0
05,05378,2019-05-01,,,,,,,1429.0,10405.0,7803.0,17065.0,2401.0,5.2
05,05378,2019-06-01,,,75444.0,107895.0,,,1475.0,10443.0,7829.0,16989.0,2417.0,5.2
05,05378,2019-07-01,,,,,,,1415.0,10595.0,8228.0,16927.0,2625.0,5.4
05,05378,2019-08-01,,,,,,,1469.0,10490.0,8329.0,16815.0,2613.0,5.5
05,05378,2019-09-01,,,76243.0,109342.0,,,1536.0,10339.0,7969.0,16672.0,2535.0,5.3
05,05378,2019-10-01,,,,,,,1485.0,10295.0,8000.0,16591.0,2478.0,5.3
05,05378,2019-11-01,,,,,,,1291.0,10302.0,7939.0,16569.0,2511.0,5.2
05,05378,2019-12-01,,,,,,,1304.0,10249.0,7878.0,16473.0,2500.0,5.2
05,05378,2020-01-01,0.0,0.0,,,13.0,427.0,1287.0,10555.0,8333.0,,2680.0,5.5
05,05378,2020-02-01,7.0,89.0,,,17.0,402.0,1373.0,10549.0,8246.0,16428.0,2733.0,5.4
05,05378,2020-03-01,277.0,4198.0,76265.0,109805.0,1078.0,6129.0,1370.0,10514.0,8241.0,16680.0,2676.0,5.4
05,05378,2020-04-01,2189.0,19038.0,,,1810.0,13109.0,1216.0,11076.0,9085.0,17238.0,3018.0,6.0
05,05378,2020-05-01,194.0,1672.0,,,1589.0,13117.0,1092.0,11485.0,9564.0,17550.0,3252.0,6.3
05,05378,2020-06-01,80.0,550.0,75170.0,108550.0,1225.0,10669.0,1031.0,11627.0,9679.0,17660.0,3393.0,6.4
05,05378,2020-07-01,35.0,307.0,,,993.0,8475.0,1074.0,11901.0,10046.0,17574.0,3731.0,6.6
05,05378,2020-08-01,32.0,1752.0,,,875.0,6480.0,1128.0,11868.0,10049.0,17530.0,3834.0,6.6
05,05378,2020-09-01,24.0,225.0,76637.0,109938.0,788.0,4966.0,1198.0,11653.0,9703.0,17369.0,3697.0,6.4
05,05378,2020-10-01,16.0,144.0,,,745.0,4456.0,1329.0,11602.0,9649.0,17036.0,3609.0,6.4
05,05378,2020-11-01,193.0,1283.0,,,,,1278.0,11409.0,9384.0,16941.0,3600.0,6.2
05,05378,2020-12-01,190.0,1487.0,,,,,1239.0,11374.0,9293.0,16899.0,3544.0,6.1
05,05378,2021-01-01,235.0,1429.0,,,,,1161.0,,9783.0,17003.0,,6.4
05,05378,2021-02-01,121.0,900.0,,,,,1261.0,,9830.0,17161.8592495,,6.5
05,05378,2021-03-01,39.0,164.0,,,,,1325.0,,9586.0,17218.3716176,,6.3
05,05378,2021-04-01,23.0,154.0,,,,,1370.0,,9512.0,17233.6662707,,6.3
05,05382,2019-01-01,,,,,,,3926.0,20995.0,15658.0,36402.0,4892.0,4.9
05,05382,2019-02-01,,,,,,,4055.0,20991.0,15583.0,36382.0,5022.0,4.9
05,05382,2019-03-01,,,162342.0,228488.0,,,3847.0,20794.0,15326.0,36295.0,4837.0,4.8
05,05382,2019-04-01,,,,,,,4085.0,20886.0,15358.0,36189.0,4650.0,4.8
05,05382,2019-05-01,,,,,,,4067.0,21191.0,15766.0,36167.0,4585.0,4.9
05,05382,2019-06-01,,,163453.0,228702.0,,,4071.0,21129.0,15663.0,35921.0,4626.0,4.8
05,05382,2019-07-01,,,,,,,3992.0,21314.0,15994.0,35737.0,5065.0,4.9
05,05382,2019-08-01,,,,,,,3972.0,21383.0,16390.0,35467.0,5021.0,5.0
05,05382,2019-09-01,,,165816.0,232551.0,,,3849.0,21230.0,16003.0,35214.0,4812.0,4.9
05,05382,2019-10-01,,,,,,,3431.0,21080.0,15578.0,34931.0,4702.0,4.8
05,05382,2019-11-01,,,,,,,3214.0,20898.0,15051.0,34645.0,4743.0,4.6
05,05382,2019-12-01,,,,,,,2800.0,20956.0,15646.0,34512.0,4923.0,4.8
05,05382,2020-01-01,0.0,0.0,,,38.0,869.0,2752.0,21620.0,16450.0,,5399.0,5.1
05,05382,2020-02-01,0.0,0.0,,,41.0,844.0,2988.0,21671.0,16336.0,34523.0,5435.0,5.0
05,05382,2020-03-01,529.0,7975.0,164316.0,230621.0,2149.0,12314.0,3085.0,21400.0,15967.0,34759.0,5272.0,4.9
05,05382,2020-04-01,4400.0,35741.0,,,3551.0,24918.0,3157.0,22545.0,17892.0,35627.0,5901.0,5.5
05,05382,2020-05-01,485.0,4713.0,,,3090.0,23219.0,3129.0,23427.0,19019.0,36061.0,6386.0,5.8
05,05382,2020-06-01,105.0,984.0,164083.0,228266.0,2328.0,18238.0,3145.0,23643.0,19314.0,36142.0,6701.0,5.9
05,05382,2020-07-01,56.0,652.0,,,1848.0,13568.0,3240.0,24380.0,20023.0,35921.0,7281.0,6.1
05,05382,2020-08-01,22.0,177.0,,,1607.0,11334.0,3441.0,24601.0,20094.0,35653.0,7518.0,6.1
05,05382,2020-09-01,36.0,548.0,167010.0,231666.0,1424.0,9054.0,3391.0,24260.0,19244.0,35198.0,7252.0,5.9
05,05382,2020-10-01,37.0,229.0,,,1329.0,8461.0,3429.0,23717.0,19304.0,34644.0,7000.0,5.9
05,05382,2020-11-01,304.0,2254.0,,,,,3317.0,23248.0,18788.0,34605.0,6881.0,5.7
05,05382,2020-12-01,275.0,1900.0,,,,,2954.0,23062.0,18603.0,34467.0,6902.0,5.7
05,05382,2021-01-01,531.0,3725.0,,,,,2938.0,,19456.0,34733.0,,6.0
05,05382,2021-02-01,254.0,1933.0,,,,,3090.0,,19416.0,35014.640345,,5.9
05,05382,2021-03-01,114.0,658.0,,,,,3167.0,,19034.0,35103.8553239,,5.8
05,05382,2021-04-01,46.0,281.0,,,,,3327.0,,18885.0,34957.6465909,,5.8
05,05512,2019-01-01,,,,,,,751.0,6119.0,4159.0,11787.0,1094.0,6.9
05,05512,2019-02-01,,,,,,,781.0,6204.0,4157.0,11813.0,1104.0,6.8
05,05512,2019-03-01,,,33821.0,41994.0,,,753.0,6259.0,4162.0,11802.0,1070.0,6.9
05,05512,2019-04-01,,,,,,,738.0,6226.0,4154.0,11738.0,1036.0,6.8
05,05512,2019-05-01,,,,,,,754.0,6350.0,4272.0,11658.0,1036.0,7.0
05,05512,2019-06-01,,,33557.0,41890.0,,,795.0,6398.0,4369.0,11667.0,1043.0,7.2
05,05512,2019-07-01,,,,,,,848.0,6313.0,4427.0,11622.0,1076.0,7.3
05,05512,2019-08-01,,,,,,,900.0,6288.0,4501.0,11572.0,1102.0,7.4
05,05512,2019-09-01,,,34108.0,42775.0,,,906.0,6210.0,4205.0,11439.0,1051.0,6.9
05,05512,2019-10-01,,,,,,,859.0,6208.0,4223.0,11442.0,1028.0,7.0
05,05512,2019-11-01,,,,,,,674.0,6153.0,4133.0,11446.0,1032.0,6.8
05,05512,2019-12-01,,,,,,,656.0,6209.0,4169.0,11424.0,1057.0,6.9
05,05512,2020-01-01,0.0,0.0,,,3.0,52.0,661.0,6417.0,4449.0,,1154.0,7.3
05,05512,2020-02-01,0.0,0.0,,,5.0,96.0,713.0,6515.0,4483.0,11404.0,1200.0,7.4
05,05512,2020-03-01,154.0,2260.0,33105.0,42693.0,370.0,2279.0,724.0,6431.0,4328.0,11439.0,1106.0,7.1
05,05512,2020-04-01,650.0,5866.0,,,651.0,4111.0,704.0,6677.0,4806.0,11546.0,1209.0,7.9
05,05512,2020-05-01,75.0,661.0,,,539.0,3701.0,655.0,6878.0,5087.0,11654.0,1309.0,8.3
05,05512,2020-06-01,16.0,142.0,32179.0,42199.0,407.0,2458.0,636.0,6944.0,5155.0,11612.0,1372.0,8.4
05,05512,2020-07-01,14.0,116.0,,,311.0,1713.0,663.0,7086.0,5325.0,11618.0,1506.0,8.7
05,05512,2020-08-01,0.0,0.0,,,282.0,1537.0,624.0,7091.0,5399.0,11503.0,1540.0,8.8
05,05512,2020-09-01,10.0,158.0,32793.0,42829.0,274.0,1414.0,681.0,6948.0,5214.0,11412.0,1467.0,8.5
05,05512,2020-10-01,9.0,80.0,,,262.0,1414.0,675.0,6898.0,5204.0,11300.0,1415.0,8.5
05,05512,2020-11-01,57.0,692.0,,,,,692.0,6849.0,5166.0,11285.0,1384.0,8.5
05,05512,2020-12-01,46.0,305.0,,,,,728.0,6844.0,5139.0,11252.0,1436.0,8.4
05,05512,2021-01-01,71.0,689.0,,,,,680.0,,5367.0,11278.0,,8.8
05,05512,2021-02-01,91.0,920.0,,,,,634.0,,5331.0,11395.7247644,,8.7
05,05512,2021-03-01,17.0,126.0,,,,,693.0,,5225.0,11417.8135786,,8.6
05,05512,2021-04-01,8.0,64.0,,,,,734.0,,5097.0,11293.3498084,,8.3
05,05513,2019-01-01,,,,,,,2304.0,22867.0,16500.0,50890.0,3013.0,12.8
05,05513,2019-02-01,,,,,,,2270.0,23019.0,16303.0,51129.0,3084.0,12.7
05,05513,2019-03-01,,,81182.0,84745.0,,,2325.0,22803.0,16140.0,51286.0,2969.0,12.5
05,05513,2019-04-01,,,,,,,2333.0,22725.0,16114.0,51087.0,2885.0,12.5
05,05513,2019-05-01,,,,,,,2129.0,23019.0,16407.0,50968.0,2810.0,12.6
05,05513,2019-06-01,,,81580.0,85053.0,,,2224.0,23248.0,16822.0,50703.0,2790.0,12.9
05,05513,2019-07-01,,,,,,,2442.0,23743.0,17321.0,50532.0,2894.0,13.3
05,05513,2019-08-01,,,,,,,2302.0,23577.0,17414.0,49884.0,2856.0,13.4
05,05513,2019-09-01,,,83388.0,87155.0,,,2175.0,23322.0,16973.0,50151.0,2721.0,13.1
05,05513,2019-10-01,,,,,,,1992.0,22918.0,16297.0,49946.0,2675.0,12.5
05,05513,2019-11-01,,,,,,,1535.0,22910.0,16448.0,49785.0,2705.0,12.7
05,05513,2019-12-01,,,,,,,1548.0,23156.0,16656.0,49618.0,2847.0,12.8
05,05513,2020-01-01,0.0,0.0,,,9.0,346.0,1548.0,23705.0,17383.0,,3087.0,13.4
05,05513,2020-02-01,0.0,0.0,,,9.0,214.0,1742.0,23866.0,17101.0,49715.0,3163.0,13.2
05,05513,2020-03-01,288.0,4845.0,82606.0,86773.0,723.0,8852.0,1859.0,23626.0,16962.0,50191.0,3111.0,13.0
05,05513,2020-04-01,1429.0,21142.0,,,1298.0,15910.0,1688.0,24115.0,18381.0,50948.0,3345.0,14.1
05,05513,2020-05-01,137.0,1379.0,,,1115.0,13149.0,1614.0,24832.0,19540.0,51221.0,3610.0,15.0
05,05513,2020-06-01,42.0,2291.0,81887.0,85302.0,827.0,7057.0,1578.0,25094.0,19972.0,51397.0,3735.0,15.3
05,05513,2020-07-01,43.0,279.0,,,653.0,4715.0,1552.0,25926.0,20864.0,51261.0,4054.0,16.0
05,05513,2020-08-01,14.0,127.0,,,590.0,4331.0,1540.0,26030.0,21061.0,50963.0,4144.0,16.2
05,05513,2020-09-01,22.0,180.0,83662.0,86936.0,526.0,3778.0,1606.0,25880.0,20794.0,50584.0,4083.0,16.0
05,05513,2020-10-01,14.0,99.0,,,510.0,3487.0,1498.0,25681.0,20364.0,50221.0,4000.0,15.6
05,05513,2020-11-01,140.0,1007.0,,,,,1499.0,25543.0,20049.0,50149.0,3909.0,15.4
05,05513,2020-12-01,87.0,5495.0,,,,,1528.0,25461.0,19814.0,50109.0,3964.0,15.2
05,05513,2021-01-01,455.0,2418.0,,,,,1498.0,,20475.0,50241.0,,15.7
05,05513,2021-02-01,227.0,3026.0,,,,,1482.0,,20631.0,50485.4843321,,15.8
05,05513,2021-03-01,34.0,240.0,,,,,1525.0,,20365.0,50621.1554144,,15.6
05,05513,2021-04-01,22.0,163.0,,,,,1570.0,,20104.0,50525.7196698,,15.4
05,05515,2019-01-01,,,,,,,2467.0,10972.0,8137.0,20737.0,2325.0,4.8
05,05515,2019-02-01,,,,,,,2447.0,10995.0,7949.0,20779.0,2322.0,4.7
05,05515,2019-03-01,,,171633.0,119491.0,,,2480.0,10995.0,7930.0,20686.0,2228.0,4.7
05,05515,2019-04-01,,,,,,,2672.0,10864.0,7767.0,20636.0,2207.0,4.6
05,05515,2019-05-01,,,,,,,2811.0,10774.0,7718.0,20586.0,2136.0,4.5
05,05515,2019-06-01,,,172362.0,119802.0,,,2942.0,10770.0,7688.0,20507.0,2169.0,4.5
05,05515,2019-07-01,,,,,,,2984.0,10973.0,7992.0,20384.0,2342.0,4.6
05,05515,2019-08-01,,,,,,,2981.0,11031.0,8279.0,20333.0,2460.0,4.8
05,05515,2019-09-01,,,174926.0,121486.0,,,2827.0,10870.0,8031.0,20237.0,2334.0,4.7
05,05515,2019-10-01,,,,,,,2802.0,10651.0,7653.0,19997.0,2245.0,4.5
05,05515,2019-11-01,,,,,,,2735.0,10629.0,7593.0,19880.0,2246.0,4.4
05,05515,2019-12-01,,,,,,,2741.0,10568.0,7525.0,19796.0,2283.0,4.4
05,05515,2020-01-01,0.0,0.0,,,5.0,22.0,2616.0,10882.0,7925.0,,2504.0,4.6
05,05515,2020-02-01,0.0,0.0,,,3.0,13.0,2739.0,10838.0,7765.0,19647.0,2554.0,4.5
05,05515,2020-03-01,296.0,5612.0,176408.0,121883.0,1274.0,8819.0,2691.0,10802.0,7780.0,19908.0,2477.0,4.5
05,05515,2020-04-01,2493.0,35338.0,,,2282.0,22561.0,2493.0,11377.0,8665.0,20464.0,2829.0,5.0
05,05515,2020-05-01,268.0,2420.0,,,1931.0,20445.0,2413.0,11764.0,9173.0,20691.0,3019.0,5.3
05,05515,2020-06-01,54.0,1617.0,174761.0,120705.0,1464.0,14761.0,2361.0,11943.0,9492.0,20810.0,3092.0,5.5
05,05515,2020-07-01,49.0,646.0,,,1155.0,10169.0,2338.0,12253.0,9894.0,20771.0,3375.0,5.7
05,05515,2020-08-01,32.0,268.0,,,984.0,8681.0,2398.0,12349.0,9983.0,20541.0,3488.0,5.7
05,05515,2020-09-01,17.0,182.0,178311.0,122732.0,835.0,5955.0,2438.0,12152.0,9613.0,20237.0,3342.0,5.5
05,05515,2020-10-01,23.0,182.0,,,792.0,4936.0,2508.0,11785.0,9187.0,19838.0,3118.0,5.3
05,05515,2020-11-01,285.0,3309.0,,,,,2450.0,11461.0,8842.0,19726.0,2943.0,5.1
05,05515,2020-12-01,286.0,3007.0,,,,,2396.0,11370.0,8755.0,19641.0,2995.0,5.0
05,05515,2021-01-01,285.0,2274.0,,,,,2384.0,,9157.0,19662.0,,5.3
05,05515,2021-02-01,103.0,915.0,,,,,2342.0,,9161.0,19711.2829188,,5.3
05,05515,2021-03-01,47.0,562.0,,,,,2476.0,,9049.0,19749.0975292,,5.2
05,05515,2021-04-01,19.0,287.0,,,,,2621.0,,8960.0,19775.0629906,,5.2
05,05554,2019-01-01,,,,,,,3398.0,10063.0,7693.0,15058.0,3025.0,3.6
05,05554,2019-02-01,,,,,,,3411.0,10170.0,7552.0,15173.0,3076.0,3.5
05,05554,2019-03-01,,,149093.0,152872.0,,,3554.0,10026.0,7391.0,15126.0,2870.0,3.4
05,05554,2019-04-01,,,,,,,3622.0,9868.0,7216.0,15010.0,2763.0,3.4
05,05554,2019-05-01,,,,,,,3566.0,9743.0,7176.0,14966.0,2714.0,3.3
05,05554,2019-06-01,,,148928.0,152789.0,,,3399.0,9746.0,7207.0,14881.0,2737.0,3.3
05,05554,2019-07-01,,,,,,,3445.0,10103.0,7637.0,14803.0,3050.0,3.5
05,05554,2019-08-01,,,,,,,3253.0,10211.0,7977.0,14666.0,3152.0,3.7
05,05554,2019-09-01,,,152344.0,156044.0,,,3263.0,9862.0,7482.0,14454.0,2940.0,3.4
05,05554,2019-10-01,,,,,,,3169.0,9699.0,7258.0,14398.0,2806.0,3.3
05,05554,2019-11-01,,,,,,,3268.0,9689.0,7125.0,14270.0,2840.0,3.3
05,05554,2019-12-01,,,,,,,3419.0,9881.0,7331.0,14252.0,3015.0,3.4
05,05554,2020-01-01,0.0,0.0,,,15.0,400.0,3460.0,10375.0,8026.0,,3332.0,3.7
05,05554,2020-02-01,13.0,416.0,,,16.0,646.0,3518.0,10250.0,7788.0,14312.0,3259.0,3.6
05,05554,2020-03-01,413.0,9666.0,151504.0,155147.0,1461.0,9516.0,3569.0,10045.0,7622.0,14332.0,3198.0,3.5
05,05554,2020-04-01,3022.0,38975.0,,,2570.0,24077.0,3327.0,10648.0,8627.0,14610.0,3634.0,4.0
05,05554,2020-05-01,309.0,4521.0,,,2105.0,23059.0,3106.0,11027.0,9058.0,14741.0,3892.0,4.1
05,05554,2020-06-01,125.0,1860.0,149951.0,153792.0,1640.0,18930.0,2974.0,11220.0,9255.0,14742.0,4013.0,4.2
05,05554,2020-07-01,85.0,1747.0,,,1283.0,13603.0,3008.0,11572.0,9627.0,14611.0,4331.0,4.4
05,05554,2020-08-01,71.0,604.0,,,1090.0,11009.0,2878.0,11605.0,9808.0,14362.0,4335.0,4.5
05,05554,2020-09-01,38.0,469.0,152995.0,157072.0,936.0,9729.0,2931.0,11159.0,9216.0,14101.0,4023.0,4.2
05,05554,2020-10-01,37.0,426.0,,,872.0,8280.0,2923.0,10702.0,8710.0,13871.0,3806.0,4.0
05,05554,2020-11-01,348.0,3411.0,,,,,2951.0,10446.0,8381.0,13792.0,3670.0,3.8
05,05554,2020-12-01,270.0,3287.0,,,,,2891.0,10372.0,8320.0,13662.0,3682.0,3.8
05,05554,2021-01-01,373.0,3386.0,,,,,2922.0,,8960.0,13863.0,,4.1
05,05554,2021-02-01,175.0,2668.0,,,,,3029.0,,8724.0,14022.8351782,,4.0
05,05554,2021-03-01,68.0,725.0,,,,,3222.0,,8471.0,13960.6843161,,3.9
05,05554,2021-04-01,36.0,666.0,,,,,3414.0,,8288.0,13879.0239625,,3.8
05,05558,2019-01-01,,,,,,,1519.0,5004.0,3348.0,8438.0,1479.0,2.7
05,05558,2019-02-01,,,,,,,1614.0,5178.0,3384.0,8479.0,1525.0,2.8
05,05558,2019-03-01,,,70440.0,90764.0,,,1667.0,5113.0,3354.0,8420.0,1465.0,2.7
05,05558,2019-04-01,,,,,,,1665.0,5078.0,3306.0,8415.0,1446.0,2.7
05,05558,2019-05-01,,,,,,,1631.0,5002.0,3292.0,8387.0,1412.0,2.7
05,05558,2019-06-01,,,70528.0,90725.0,,,1566.0,5076.0,3386.0,8387.0,1428.0,2.7
05,05558,2019-07-01,,,,,,,1591.0,5130.0,3547.0,8363.0,1548.0,2.9
05,05558,2019-08-01,,,,,,,1555.0,5233.0,3728.0,8246.0,1596.0,3.0
05,05558,2019-09-01,,,72150.0,92573.0,,,1639.0,5033.0,3384.0,8130.0,1484.0,2.7
05,05558,2019-10-01,,,,,,,1654.0,4971.0,3260.0,8054.0,1361.0,2.6
05,05558,2019-11-01,,,,,,,1629.0,4999.0,3160.0,7963.0,1404.0,2.5
05,05558,2019-12-01,,,,,,,1589.0,5040.0,3207.0,7910.0,1471.0,2.6
05,05558,2020-01-01,0.0,0.0,,,3.0,23.0,1565.0,5236.0,3408.0,,1676.0,2.7
05,05558,2020-02-01,0.0,0.0,,,0.0,0.0,1642.0,5290.0,3455.0,7890.0,1690.0,2.8
05,05558,2020-03-01,179.0,11054.0,71863.0,92235.0,813.0,10277.0,1659.0,5176.0,3368.0,8001.0,1595.0,2.7
05,05558,2020-04-01,1643.0,16785.0,,,1398.0,15889.0,1462.0,5489.0,3921.0,8163.0,1826.0,3.2
05,05558,2020-05-01,161.0,1905.0,,,1107.0,8816.0,1307.0,5580.0,4064.0,8199.0,1930.0,3.2
05,05558,2020-06-01,69.0,475.0,71467.0,91436.0,804.0,5590.0,1314.0,5583.0,4097.0,8176.0,1925.0,3.3
05,05558,2020-07-01,33.0,610.0,,,632.0,4547.0,1378.0,5781.0,4302.0,8012.0,2147.0,3.4
05,05558,2020-08-01,9.0,89.0,,,541.0,4027.0,1414.0,5863.0,4436.0,7909.0,2160.0,3.5
05,05558,2020-09-01,16.0,66.0,73319.0,93059.0,462.0,3453.0,1530.0,5612.0,4104.0,7751.0,1981.0,3.3
05,05558,2020-10-01,23.0,338.0,,,444.0,3143.0,1522.0,5488.0,3917.0,7647.0,1895.0,3.1
05,05558,2020-11-01,195.0,1582.0,,,,,1577.0,5430.0,3791.0,7592.0,1885.0,3.0
05,05558,2020-12-01,166.0,8064.0,,,,,1527.0,5407.0,3793.0,7558.0,1889.0,3.0
05,05558,2021-01-01,219.0,2100.0,,,,,1483.0,,4047.0,7592.0,,3.2
05,05558,2021-02-01,122.0,1144.0,,,,,1561.0,,4027.0,7687.1306664,,3.2
05,05558,2021-03-01,38.0,252.0,,,,,1678.0,,3851.0,7693.7517731,,3.1
05,05558,2021-04-01,15.0,90.0,,,,,1816.0,,3756.0,7543.6564771,,3.0
05,05562,2019-01-01,,,,,,,4606.0,36640.0,28448.0,73096.0,5811.0,8.7
05,05562,2019-02-01,,,,,,,4788.0,36799.0,27915.0,73105.0,5892.0,8.6
05,05562,2019-03-01,,,170743.0,222652.0,,,4981.0,36787.0,27549.0,73073.0,5617.0,8.4
05,05562,2019-04-01,,,,,,,4926.0,36233.0,26816.0,72940.0,5475.0,8.2
05,05562,2019-05-01,,,,,,,5014.0,35929.0,26510.0,72793.0,5328.0,8.1
05,05562,2019-06-01,,,171583.0,223290.0,,,5319.0,35807.0,26137.0,72354.0,5345.0,8.0
05,05562,2019-07-01,,,,,,,5533.0,35746.0,26202.0,72099.0,5598.0,8.0
05,05562,2019-08-01,,,,,,,5151.0,35547.0,26393.0,71198.0,5677.0,8.1
05,05562,2019-09-01,,,174945.0,227490.0,,,4572.0,34667.0,25636.0,70826.0,5481.0,7.8
05,05562,2019-10-01,,,,,,,4422.0,34344.0,25304.0,70369.0,5395.0,7.7
05,05562,2019-11-01,,,,,,,3967.0,34234.0,25042.0,69978.0,5467.0,7.6
05,05562,2019-12-01,,,,,,,3771.0,34173.0,25196.0,69673.0,5703.0,7.7
05,05562,2020-01-01,22.0,185.0,,,13.0,248.0,3626.0,34749.0,26266.0,,6167.0,8.0
05,05562,2020-02-01,6.0,51.0,,,14.0,329.0,3775.0,34798.0,26163.0,69748.0,6235.0,8.0
05,05562,2020-03-01,349.0,5834.0,174094.0,226535.0,1882.0,9735.0,3622.0,34658.0,25982.0,70158.0,6098.0,7.9
05,05562,2020-04-01,3845.0,34399.0,,,3338.0,20279.0,3213.0,35747.0,28622.0,70979.0,6575.0,8.7
05,05562,2020-05-01,412.0,3282.0,,,2712.0,19200.0,3253.0,36641.0,29617.0,71273.0,7012.0,9.1
05,05562,2020-06-01,135.0,1634.0,171415.0,224118.0,2021.0,12919.0,3316.0,37248.0,30240.0,71224.0,7340.0,9.3
05,05562,2020-07-01,112.0,1129.0,,,1570.0,8963.0,3366.0,37752.0,30900.0,70735.0,7776.0,9.5
05,05562,2020-08-01,35.0,307.0,,,1365.0,7619.0,3294.0,37906.0,31182.0,70178.0,7921.0,9.6
05,05562,2020-09-01,56.0,376.0,169300.0,228119.0,1152.0,6188.0,3395.0,37055.0,30165.0,69515.0,7724.0,9.3
05,05562,2020-10-01,50.0,362.0,,,1093.0,5501.0,3399.0,36428.0,29368.0,68817.0,7409.0,9.0
05,05562,2020-11-01,417.0,3182.0,,,,,3491.0,36118.0,28898.0,68411.0,7307.0,8.9
05,05562,2020-12-01,369.0,3189.0,,,,,3425.0,36215.0,28989.0,68147.0,7441.0,8.9
05,05562,2021-01-01,494.0,4274.0,,,,,3446.0,,29790.0,68365.0,,9.1
05,05562,2021-02-01,248.0,3641.0,,,,,3419.0,,29938.0,68698.324518,,9.2
05,05562,2021-03-01,95.0,677.0,,,,,3568.0,,29459.0,68595.3715861,,9.0
05,05562,2021-04-01,47.0,395.0,,,,,3691.0,,29382.0,68418.0774124,,9.0
