date,ground_truth,pred,ags5
2018-01-01,5.5,5.553167968797632,03158
2018-02-01,5.4,5.60782051531344,03158
2018-03-01,5.3,5.351611498231787,03158
2018-04-01,5.1,5.18126178993701,03158
2018-05-01,4.8,5.0709895645318115,03158
2018-06-01,4.8,5.025817198585795,03158
2018-07-01,5.1,4.929089636677041,03158
2018-08-01,4.8,4.804224462171688,03158
2018-09-01,4.6,4.683899395637561,03158
2018-10-01,4.5,4.5264168299788805,03158
2018-11-01,4.5,4.369328757422727,03158
2018-12-01,4.5,4.553160959202646,03158
2019-01-01,4.9,4.881566469395435,03158
2019-02-01,4.9,4.985921158222431,03158
2019-03-01,4.6,4.7325405302945285,03158
2019-04-01,4.5,4.489267708742548,03158
2019-05-01,4.4,4.307897876012179,03158
2019-06-01,4.3,4.297853264276457,03158
2019-07-01,4.6,4.487869937435813,03158
2019-08-01,4.4,4.402320528144816,03158
2019-09-01,4.1,4.217129439824078,03158
2019-10-01,4.0,4.029874524714461,03158
2019-11-01,4.0,3.95167091058427,03158
2019-12-01,4.0,4.147387034031522,03158
2018-01-01,6.2,6.189588381791288,03159
2018-02-01,6.2,6.168125255522542,03159
2018-03-01,6.0,5.961399211312102,03159
2018-04-01,5.9,5.801874327054965,03159
2018-05-01,5.6,5.644688683715177,03159
2018-06-01,5.6,5.62309261537627,03159
2018-07-01,5.8,5.759239149469686,03159
2018-08-01,5.8,5.723531869728958,03159
2018-09-01,5.5,5.48038166318245,03159
2018-10-01,5.4,5.402816491791966,03159
2018-11-01,5.3,5.121956010256377,03159
2018-12-01,5.3,5.250821519388017,03159
2019-01-01,5.7,5.74181241870238,03159
2019-02-01,5.7,5.731798476666958,03159
2019-03-01,5.5,5.608477923627623,03159
2019-04-01,5.4,5.390321655146274,03159
2019-05-01,5.4,5.060402779456899,03159
2019-06-01,5.2,5.040233128945932,03159
2019-07-01,5.4,5.2919145125724265,03159
2019-08-01,5.5,5.2600863323814995,03159
2019-09-01,5.2,5.071068296960004,03159
2019-10-01,5.1,5.122634719195109,03159
2019-11-01,5.0,5.1261026284787095,03159
2019-12-01,5.0,5.312536391443661,03159
2018-01-01,7.1,7.299500044675152,03241
2018-02-01,7.0,7.3768415045169435,03241
2018-03-01,6.9,7.249599455639515,03241
2018-04-01,6.8,6.735943293614836,03241
2018-05-01,6.5,6.602586960048342,03241
2018-06-01,6.5,6.549640704920057,03241
2018-07-01,6.7,6.590498529391531,03241
2018-08-01,6.6,6.525433557844442,03241
2018-09-01,6.4,6.328570487807888,03241
